hex,built,capacity_cph
872a92930ffffff,0,0
872a92931ffffff,0,0
872a92906ffffff,0,0
872a92915ffffff,0,0
872a92911ffffff,0,0
872a92913ffffff,0,0
872a929adffffff,0,0
872a929a8ffffff,0,0
872a929abffffff,0,0
872a9298cffffff,0,0
872a9298affffff,0,0
872a92999ffffff,0,0
872a928a6ffffff,0,0
872a928b5ffffff,0,0
872a928b1ffffff,0,0
872a928b0ffffff,0,0
872a928b3ffffff,0,0
872a92894ffffff,0,0
872a92896ffffff,0,0
872a92c9effffff,0,0
872665368ffffff,0,0
872665361ffffff,0,0
872661a2affffff,0,0
872661a0cffffff,0,0
872661a08ffffff,0,0
872661a0bffffff,0,0
872661a56ffffff,0,0
872661ae5ffffff,0,0
872661a52ffffff,0,0
872661ae1ffffff,0,0
872661aecffffff,0,0
872661aeeffffff,0,0
872661ae8ffffff,0,0
872661aeaffffff,0,0
872661accffffff,0,0
872661ac8ffffff,0,0
872661acaffffff,0,0
872661364ffffff,0,0
872661360ffffff,0,0
872661366ffffff,0,0
872661362ffffff,0,0
872661371ffffff,0,0
872661346ffffff,0,0
872661342ffffff,0,0
87266135cffffff,0,0
872661358ffffff,0,0
87266135affffff,0,0
872661229ffffff,0,0
872661276ffffff,0,0
872661272ffffff,0,0
872661209ffffff,0,0
872661256ffffff,0,0
872661252ffffff,0,0
8726612ecffffff,0,0
8726612edffffff,0,0
8726612e8ffffff,0,0
8726612e9ffffff,0,0
87266c5b6ffffff,0,0
87266c5b2ffffff,0,0
8726612c9ffffff,0,0
87266c594ffffff,0,0
87266c596ffffff,0,0
87266c590ffffff,0,0
87266c593ffffff,0,0
87266e96cffffff,0,0
87266e96dffffff,0,0
87266e969ffffff,0,0
87266c4b6ffffff,0,0
87266c4b4ffffff,0,0
87266c4b0ffffff,1,1
87266c4b5ffffff,0,0
87266c4b1ffffff,0,0
87266c484ffffff,0,0
87266c480ffffff,0,0
87266c483ffffff,0,0
87266c48effffff,0,0
87266c48affffff,0,0
87266eb24ffffff,0,0
87266eb20ffffff,0,0
87266eb23ffffff,0,0
87266eb2effffff,0,0
87266eb2affffff,0,0
87266eb28ffffff,0,0
87266eb2bffffff,0,0
87266eb76ffffff,0,0
87266eb0dffffff,0,0
87266eb72ffffff,0,0
87266eb73ffffff,0,0
87266eb54ffffff,0,0
87266eb55ffffff,0,0
87266eb51ffffff,0,0
87266eb5cffffff,0,0
87266eb58ffffff,0,0
87266eb59ffffff,0,0
87266ea66ffffff,0,0
87266ea64ffffff,0,0
87266ea60ffffff,0,0
87266ea61ffffff,0,0
87266ea6effffff,0,0
87266ea68ffffff,0,0
872661253ffffff,0,0
872a92da2ffffff,0,0
872a92da0ffffff,0,0
872a92da6ffffff,0,0
872665a59ffffff,0,0
87266cd52ffffff,0,0
87266cd56ffffff,0,0
87266cd54ffffff,0,0
87266cd72ffffff,0,0
87266cd70ffffff,0,0
87266cd74ffffff,0,0
872a926daffffff,0,0
872a926d8ffffff,0,0
872a926ddffffff,0,0
872a926caffffff,0,0
87266cd64ffffff,0,0
87266cd65ffffff,0,0
87266cd61ffffff,0,0
87266cd6effffff,0,0
87266cd68ffffff,0,0
87266cd6affffff,0,0
87266cd6bffffff,0,0
87266cd4dffffff,0,0
87266cd49ffffff,0,0
87266c896ffffff,0,0
87266c890ffffff,0,0
87266c893ffffff,0,0
87266cc6dffffff,0,0
87266c89affffff,0,0
87266c134ffffff,0,0
87266c89bffffff,0,0
87266c898ffffff,0,0
87266c89dffffff,0,0
87266c883ffffff,0,0
87266c881ffffff,0,0
87266c8aaffffff,0,0
87266c8aeffffff,0,0
87266c8acffffff,0,0
87266c81affffff,0,0
87266c8a9ffffff,0,0
87266c8f4ffffff,0,0
87266c8f0ffffff,0,0
87266c8f1ffffff,0,0
87266c8f3ffffff,0,0
87266c8c6ffffff,0,0
87266c8c2ffffff,0,0
87266c8d1ffffff,0,0
87266c8deffffff,0,0
87266c8d3ffffff,0,0
872661b1bffffff,0,0
872a96720ffffff,0,0
872a96725ffffff,0,0
872a960d2ffffff,0,0
872a960d6ffffff,0,0
872a960d0ffffff,0,0
872a960d5ffffff,0,0
872a960c6ffffff,0,0
872a960c4ffffff,0,0
872a94c26ffffff,0,0
872a94c25ffffff,0,0
872a94d52ffffff,0,0
872a94d53ffffff,0,0
872a94d51ffffff,0,0
872a94d5cffffff,0,0
872a94d5dffffff,0,0
872a94d4effffff,0,0
872a94d48ffffff,0,0
872a94d4dffffff,0,0
872a948b2ffffff,0,0
872a948b3ffffff,0,0
872a948b1ffffff,0,0
872a94884ffffff,0,0
872a94885ffffff,0,0
872a948aeffffff,0,0
872a948a8ffffff,0,0
872a948a9ffffff,0,0
872a9481affffff,0,0
872a9481bffffff,1,1
872a94819ffffff,0,0
872a948f5ffffff,0,0
872a948f1ffffff,0,0
872a948c4ffffff,0,0
872a948c0ffffff,0,0
872a948c3ffffff,0,0
872a948ceffffff,0,0
872a948caffffff,0,0
872a948cbffffff,0,0
872a94164ffffff,0,0
872a94165ffffff,0,0
872a94161ffffff,0,0
872a9416cffffff,0,0
872a94168ffffff,0,0
872a9416bffffff,0,0
872a9414cffffff,0,0
872a9414dffffff,0,0
872a94148ffffff,0,0
872a94149ffffff,0,0
872a9414bffffff,0,0
872a94a96ffffff,0,0
872a9414effffff,0,0
872a9415dffffff,0,0
872a94158ffffff,0,0
872a9415affffff,0,0
872a94074ffffff,0,0
872a94029ffffff,0,0
872a94076ffffff,0,0
872a9402bffffff,0,0
872a9400dffffff,0,0
872a9400cffffff,0,0
872a94008ffffff,0,0
872a9400effffff,0,0
872a9400affffff,0,0
872a9401dffffff,0,0
872a94019ffffff,0,0
872a9401bffffff,0,0
872a940f4ffffff,0,0
872a940f6ffffff,0,0
872a9408dffffff,0,0
872a94088ffffff,0,0
872a9408affffff,0,0
872a9408bffffff,0,0
872a94724ffffff,0,0
872a94726ffffff,0,0
872a94720ffffff,0,0
872a94723ffffff,0,0
872a94704ffffff,0,0
872a94706ffffff,0,0
872a94700ffffff,0,0
872a94702ffffff,0,0
872a9471cffffff,0,0
872a9471effffff,0,0
872a9471affffff,0,0
872a947a9ffffff,0,0
872a94636ffffff,0,0
872a9478dffffff,0,0
872a94788ffffff,0,0
872a9478bffffff,0,0
872a946a4ffffff,0,0
872a946a0ffffff,0,0
872a946a3ffffff,1,1
872a946a2ffffff,0,0
872a94684ffffff,0,0
872a94680ffffff,0,0
872a94682ffffff,0,0
872a9469cffffff,0,0
872a9469effffff,0,0
872a9469affffff,0,0
872a90d34ffffff,0,0
872a96a69ffffff,1,1
872a96a6bffffff,0,0
872a96a6affffff,0,0
872a96a41ffffff,0,0
872a96a43ffffff,0,0
872a96a5cffffff,0,0
872a96a5effffff,0,0
872a96aedffffff,0,0
872a96ae8ffffff,0,0
872a96aeaffffff,0,0
872a96ac1ffffff,0,0
872a96ac0ffffff,0,0
872a96ac2ffffff,0,0
872a96ad1ffffff,0,0
872a96ad3ffffff,0,0
872a9632cffffff,0,0
872a96321ffffff,0,0
872a94d0bffffff,0,0
872a94d56ffffff,0,0
872a94d50ffffff,0,0
872a94d54ffffff,0,0
872a94d55ffffff,0,0
872a94d46ffffff,0,0
872a94d42ffffff,0,0
872a94d40ffffff,0,0
872a94d41ffffff,0,0
872a94d6affffff,0,0
872a94d6bffffff,0,0
872a948b6ffffff,0,0
872a948b4ffffff,0,0
872a948b5ffffff,0,0
872a948a6ffffff,0,0
872a948a0ffffff,0,0
872a94812ffffff,0,0
872a94813ffffff,0,0
872a94811ffffff,0,0
872a9481cffffff,0,0
872a94803ffffff,0,0
872a9480effffff,0,0
872a9480cffffff,0,0
872a9480dffffff,0,0
872a94876ffffff,0,0
872a94874ffffff,0,0
872a94875ffffff,0,0
872a94866ffffff,0,0
872a94860ffffff,0,0
872a94865ffffff,0,0
872ab3496ffffff,0,0
872ab3490ffffff,0,0
872ab3495ffffff,0,0
872ab3486ffffff,0,0
872ab3480ffffff,1,1
872ab3485ffffff,0,0
872ab34aeffffff,0,0
872ab34acffffff,0,0
872ab34adffffff,0,0
872ab341effffff,0,0
872ab341cffffff,0,0
872ab3403ffffff,0,0
872ab340effffff,0,0
872ab3401ffffff,0,0
872ab340cffffff,0,0
872ab342affffff,0,0
872ab342bffffff,0,0
872ab3428ffffff,0,0
872ab355affffff,0,0
872ab3558ffffff,0,0
872ab355dffffff,0,0
872ab3543ffffff,0,0
872ab354effffff,0,0
872ab3541ffffff,0,0
872ab356affffff,0,0
872ab356effffff,0,0
872ab356cffffff,0,0
872ab3193ffffff,0,0
872ab3191ffffff,0,0
872ab3182ffffff,0,0
872ab3180ffffff,1,1
872ab3181ffffff,0,0
872ab3185ffffff,0,0
872ab31aaffffff,0,0
872ab31a8ffffff,0,0
872ab31adffffff,0,0
872ab311affffff,0,0
872ab311effffff,0,0
872ab311cffffff,0,0
872ab3103ffffff,0,0
872ab3100ffffff,0,0
872ab3105ffffff,0,0
872ab312effffff,0,0
872ab312cffffff,0,0
872ab38d3ffffff,0,0
872ab38d1ffffff,0,0
872ab38c2ffffff,0,0
872ab38c3ffffff,0,0
872ab38c1ffffff,0,0
872ab38ccffffff,0,0
872ab38eaffffff,0,0
872ab38ebffffff,0,0
872ab38e9ffffff,0,0
872ab38edffffff,0,0
872ab385effffff,0,0
872ab385cffffff,0,0
872ab385dffffff,0,0
872ab3843ffffff,0,0
872ab384effffff,0,0
872ab3848ffffff,0,0
872ab384dffffff,0,0
872ab38e8ffffff,0,0
872ab38c0ffffff,0,0
872ab3128ffffff,0,0
872ab312bffffff,0,0
872ab342dffffff,0,0
872ab3484ffffff,0,0
872a904daffffff,0,0
872a92b74ffffff,0,0
872a92b75ffffff,0,0
872a92b71ffffff,0,0
872a92b46ffffff,0,0
872a92b40ffffff,0,0
872a92b43ffffff,0,0
872a92b4effffff,0,0
872a92b4affffff,0,0
872a92a64ffffff,0,0
872a92a65ffffff,0,0
872a960eaffffff,0,0
872a960c1ffffff,0,0
872a960ccffffff,0,0
872a960c8ffffff,0,0
872a960cbffffff,0,0
872a9619bffffff,0,0
872a9619affffff,0,0
872a96563ffffff,0,0
872ab24b4ffffff,0,0
872749969ffffff,0,0
872661a88ffffff,0,0
872661a8affffff,0,0
872661324ffffff,0,0
872661326ffffff,0,0
872661322ffffff,0,0
872661331ffffff,0,0
872661333ffffff,0,0
872661315ffffff,0,0
872661314ffffff,0,0
872661310ffffff,0,0
872661316ffffff,0,0
872661312ffffff,0,0
8726613a1ffffff,0,0
8726613a3ffffff,0,0
872661384ffffff,0,0
872661386ffffff,0,0
872661382ffffff,0,0
872661395ffffff,0,0
872661391ffffff,0,0
872661393ffffff,0,0
87266176cffffff,1,1
87266176effffff,0,0
872661763ffffff,0,0
872661744ffffff,0,0
872661740ffffff,0,0
872661742ffffff,0,0
872661751ffffff,0,0
872661753ffffff,0,0
87266162cffffff,0,0
872661628ffffff,0,0
87266162affffff,0,0
87266160effffff,0,0
872661603ffffff,0,0
87266161dffffff,0,0
872661618ffffff,1,1
8726616adffffff,0,0
8726616a8ffffff,0,0
8726616aaffffff,0,0
872661681ffffff,0,0
872661683ffffff,0,0
87266169dffffff,0,0
87266169cffffff,0,0
87266169effffff,0,0
872663a6dffffff,0,0
872663a68ffffff,0,0
872663a6effffff,1,1
872663a45ffffff,0,0
872663a63ffffff,0,0
872663a44ffffff,0,0
872663a46ffffff,0,0
872663a55ffffff,0,0
872663a50ffffff,0,0
872663a53ffffff,0,0
872663a52ffffff,0,0
872663ae1ffffff,0,0
872663ae3ffffff,0,0
872663ac4ffffff,0,0
872663ac6ffffff,0,0
872663ad5ffffff,0,0
872663ad0ffffff,0,0
872663ad2ffffff,0,0
87266332cffffff,0,0
872663321ffffff,0,0
87266332effffff,0,0
872663305ffffff,0,0
872663300ffffff,0,0
872663303ffffff,0,0
87266331cffffff,0,0
87266331effffff,0,0
8726633adffffff,0,0
8726633a9ffffff,0,0
8726633abffffff,0,0
87266338cffffff,0,0
872663388ffffff,0,0
87266338affffff,0,0
872663399ffffff,0,0
8726632a6ffffff,0,0
87266339bffffff,0,0
8726632b5ffffff,0,0
8726632b0ffffff,1,1
8726632b3ffffff,0,0
872663295ffffff,0,0
872663282ffffff,0,0
87266329cffffff,0,0
87266329dffffff,0,0
872663299ffffff,0,0
872645926ffffff,0,0
872645920ffffff,0,0
872645922ffffff,0,0
872645923ffffff,0,0
872645905ffffff,0,0
872645901ffffff,0,0
872645908ffffff,0,0
87264590affffff,0,0
87264590bffffff,0,0
872645824ffffff,0,0
87266161affffff,0,0
872661a8bffffff,0,0
8726603b5ffffff,0,0
8726603b4ffffff,0,0
87266005affffff,0,0
8726600edffffff,0,0
872660053ffffff,0,0
872660050ffffff,0,0
872660052ffffff,0,0
8726600e1ffffff,0,0
8726600e3ffffff,0,0
8726600e2ffffff,0,0
8726600f1ffffff,0,0
8726600f3ffffff,0,0
8726600d4ffffff,0,0
8726600d6ffffff,0,0
87266008bffffff,0,0
872660725ffffff,0,0
872660724ffffff,0,0
872660726ffffff,0,0
872660735ffffff,0,0
872660734ffffff,0,0
872660730ffffff,0,0
872660736ffffff,0,0
87266044dffffff,0,0
872660448ffffff,0,0
87266044cffffff,0,0
87266046affffff,0,0
87266046effffff,0,0
872660461ffffff,0,0
872660092ffffff,0,0
872660465ffffff,0,0
872660096ffffff,0,0
87266054bffffff,0,0
872660548ffffff,0,0
87266054cffffff,0,0
87266056affffff,0,0
87266056effffff,0,0
872660561ffffff,0,0
872660560ffffff,0,0
872660565ffffff,0,0
872660564ffffff,0,0
872660ccaffffff,0,0
872660cc8ffffff,0,0
87266290bffffff,0,0
87266290affffff,0,0
872662919ffffff,0,0
87266291bffffff,0,0
872662834ffffff,0,0
872660cc1ffffff,0,0
872660cc5ffffff,0,0
872660ce3ffffff,0,0
872660ce0ffffff,0,0
872660ce4ffffff,0,0
872660c19ffffff,0,0
872660c0affffff,0,0
872660c0effffff,0,0
872660c01ffffff,0,0
872660c2affffff,0,0
872660c2effffff,0,0
872660c23ffffff,0,0
872660c21ffffff,0,0
872660c25ffffff,0,0
872660c24ffffff,0,0
872660d0bffffff,0,0
872660d0affffff,0,0
872660d0effffff,0,0
872660d01ffffff,0,0
872660d05ffffff,0,0
872660d2effffff,0,0
872660d2cffffff,0,0
872660d21ffffff,0,0
8726646d2ffffff,0,0
872660d25ffffff,0,0
87266468bffffff,0,0
87266468affffff,1,1
87266468effffff,0,0
87266469dffffff,0,0
872664683ffffff,0,0
872664680ffffff,0,0
872664686ffffff,0,0
872664684ffffff,0,0
8726646b1ffffff,0,0
8726646a2ffffff,0,0
8726646a6ffffff,0,0
872664799ffffff,0,0
87266479dffffff,0,0
872664783ffffff,0,0
872664782ffffff,0,0
872664780ffffff,0,0
872664784ffffff,0,0
8726647a2ffffff,0,0
8726647a0ffffff,0,0
8726647a6ffffff,0,0
8726647a4ffffff,0,0
872664459ffffff,0,0
87266445dffffff,0,0
872664443ffffff,0,0
872664440ffffff,0,0
872664444ffffff,0,0
872664471ffffff,0,0
872664475ffffff,0,0
87266455bffffff,0,0
872664559ffffff,0,0
87274b39bffffff,0,0
87274b2a6ffffff,0,0
87274b2a2ffffff,0,0
87274b284ffffff,0,0
87274b285ffffff,0,0
87274b280ffffff,0,0
87274b281ffffff,0,0
87274b28effffff,0,0
87274b288ffffff,0,0
87274b28affffff,0,0
87274b28bffffff,0,0
872665921ffffff,0,0
87266592cffffff,0,0
87266592effffff,0,0
872665928ffffff,0,0
87266592affffff,0,0
87266592bffffff,0,0
87266590dffffff,0,0
872665909ffffff,0,0
872665956ffffff,0,0
872665952ffffff,0,0
872665953ffffff,0,0
87266582dffffff,0,0
872665829ffffff,0,0
872665874ffffff,0,0
872665870ffffff,0,0
872665873ffffff,0,0
872665846ffffff,0,0
872665842ffffff,0,0
87266585cffffff,0,0
87266585dffffff,0,0
872665859ffffff,0,0
872665ba6ffffff,0,0
872665ba0ffffff,0,0
872665ba3ffffff,0,0
872665ba1ffffff,0,0
872665baeffffff,1,1
872665ba9ffffff,0,0
872665a34ffffff,0,0
872665a36ffffff,0,0
872665a30ffffff,0,0
872665a31ffffff,0,0
872665a04ffffff,0,0
872665a00ffffff,0,0
872665a05ffffff,0,0
872665a01ffffff,0,0
872a92d85ffffff,0,0
872a92daaffffff,0,0
872a92d8cffffff,0,0
872a92d88ffffff,0,0
872a92d89ffffff,0,0
872a92c16ffffff,0,0
872a92c12ffffff,0,0
872a92c13ffffff,0,0
872a92cadffffff,0,0
872a92ca9ffffff,0,0
872664281ffffff,0,0
872664283ffffff,0,0
87266429cffffff,0,0
872664291ffffff,0,0
872664293ffffff,0,0
87266466cffffff,0,0
87266466effffff,1,1
872664663ffffff,0,0
872664645ffffff,0,0
872664644ffffff,0,0
872664646ffffff,0,0
872664673ffffff,0,0
872664654ffffff,0,0
872664656ffffff,0,0
8726646e5ffffff,0,0
8726646e4ffffff,0,0
8726646e0ffffff,0,0
8726646e3ffffff,0,0
8726646c4ffffff,0,0
8726646f1ffffff,0,0
8726646c6ffffff,0,0
8726646d5ffffff,0,0
8726646d4ffffff,0,0
8726646d0ffffff,0,0
8726646d6ffffff,0,0
872660d20ffffff,0,0
872660d26ffffff,0,0
872660d22ffffff,0,0
872660d31ffffff,0,0
872660d30ffffff,0,0
872660d32ffffff,0,0
872666a49ffffff,0,0
872666a4bffffff,0,0
872666a4affffff,0,0
872666a59ffffff,0,0
872666a5bffffff,0,0
872660db4ffffff,0,0
872666aebffffff,0,0
872666accffffff,0,0
872666aceffffff,0,0
872666acaffffff,0,0
872666ad9ffffff,0,0
872666ad8ffffff,0,0
872666adaffffff,0,0
872666329ffffff,0,0
87266632bffffff,0,0
87266630cffffff,0,0
872666301ffffff,0,0
87266630effffff,0,0
872666303ffffff,0,0
87266631cffffff,0,0
87266631effffff,0,0
8726663adffffff,0,0
8726663acffffff,0,0
8726663a8ffffff,0,0
8726663aeffffff,0,0
872666385ffffff,0,0
8726663a3ffffff,0,0
8726663a2ffffff,0,0
8726663a6ffffff,0,0
872666059ffffff,0,0
872666058ffffff,0,0
87266605dffffff,0,0
87266604affffff,0,0
87266604effffff,0,0
872666043ffffff,0,0
872666040ffffff,0,0
872666044ffffff,0,0
872666062ffffff,0,0
872666075ffffff,0,0
87266615bffffff,0,0
872666158ffffff,0,0
87266615affffff,0,0
872666029ffffff,0,0
872666028ffffff,0,0
87266602affffff,0,0
87266602effffff,0,0
872666021ffffff,0,0
872666020ffffff,0,0
872666023ffffff,0,0
872666031ffffff,0,0
872666033ffffff,0,0
872666014ffffff,0,0
872666189ffffff,0,0
872666016ffffff,0,0
8726660a4ffffff,0,0
8726660a6ffffff,0,0
8726660b5ffffff,0,0
8726660b0ffffff,0,0
8726660b6ffffff,0,0
87266654dffffff,1,1
872666548ffffff,0,0
87266654effffff,0,0
87266654affffff,0,0
87266655dffffff,0,0
872666559ffffff,0,0
872666558ffffff,0,0
87266655affffff,0,0
872666429ffffff,1,1
872666428ffffff,0,0
87266642affffff,0,0
872666405ffffff,0,0
872666404ffffff,0,0
872666406ffffff,0,0
872666415ffffff,0,0
872666414ffffff,0,0
872666410ffffff,0,0
872666416ffffff,0,0
8726664a5ffffff,0,0
8726664a0ffffff,0,0
8726664a2ffffff,0,0
8726664b1ffffff,0,0
8726664b3ffffff,0,0
8726664b0ffffff,0,0
8726664b2ffffff,0,0
87267594bffffff,0,0
87267594affffff,0,0
872675864ffffff,0,0
872675959ffffff,0,0
872675866ffffff,0,0
87267595bffffff,0,0
872675874ffffff,0,0
872675876ffffff,0,0
87267580dffffff,0,0
87267580cffffff,0,0
87267580effffff,0,0
872675803ffffff,0,0
87267581cffffff,0,0
872675811ffffff,0,0
872675813ffffff,0,0
8726758acffffff,0,0
8726758aeffffff,0,0
8726758a3ffffff,0,0
872675884ffffff,0,0
872675886ffffff,0,0
872675894ffffff,0,0
872675d49ffffff,0,0
872675d48ffffff,0,0
872675d4affffff,0,0
872675d59ffffff,0,0
872675d5bffffff,0,0
872675d5affffff,0,0
872675c29ffffff,1,1
872675c76ffffff,0,0
872675c72ffffff,0,0
872675c54ffffff,0,0
872675c55ffffff,0,0
872675c51ffffff,0,0
872675c5effffff,0,0
872675c5affffff,0,0
872675c5bffffff,0,0
8726751b4ffffff,0,0
8726751b5ffffff,0,0
8726751b1ffffff,0,0
872675186ffffff,0,0
872675180ffffff,0,0
872675183ffffff,0,0
87267519dffffff,0,0
872675199ffffff,0,0
8726750a4ffffff,0,0
8726750a6ffffff,0,0
8726750a0ffffff,0,0
8726750a3ffffff,0,0
872675085ffffff,0,0
8726750aaffffff,0,0
87267508cffffff,0,0
872675088ffffff,0,0
87267508bffffff,0,0
8726750d6ffffff,0,0
872675725ffffff,0,0
872675724ffffff,0,0
872675720ffffff,0,0
872675722ffffff,0,0
872675704ffffff,0,0
872675706ffffff,0,0
872675715ffffff,0,0
872675714ffffff,0,0
872675716ffffff,0,0
8726757a5ffffff,0,0
8726757a0ffffff,0,0
8726757a2ffffff,0,0
872675784ffffff,0,0
8726757b1ffffff,0,0
8726757a3ffffff,0,0
8726757a1ffffff,0,0
8726757acffffff,0,0
872675712ffffff,0,0
872675713ffffff,0,0
872675711ffffff,0,0
872675702ffffff,0,0
872675700ffffff,0,0
872675723ffffff,0,0
87267572effffff,0,0
87267572cffffff,0,0
87267572dffffff,0,0
8726750daffffff,0,0
8726750d8ffffff,0,0
8726750d9ffffff,0,0
8726750caffffff,0,0
8726750c8ffffff,0,0
8726750c9ffffff,0,0
8726753b2ffffff,0,0
8726753b3ffffff,0,0
872675386ffffff,0,0
872675384ffffff,0,0
872675385ffffff,0,0
8726753aeffffff,0,0
8726753a8ffffff,0,0
8726753adffffff,0,0
87267531effffff,0,0
872675318ffffff,0,0
872675319ffffff,0,0
87267530affffff,0,0
87267530bffffff,0,0
872675356ffffff,0,0
872675350ffffff,0,0
872675355ffffff,0,0
872675342ffffff,0,0
872675343ffffff,0,0
872675341ffffff,0,0
87267534effffff,0,0
87267534cffffff,0,0
87267534dffffff,0,0
872662cb6ffffff,0,0
872662cb0ffffff,0,0
872662cb3ffffff,0,0
872662cb1ffffff,0,0
872662c86ffffff,0,0
872662c84ffffff,0,0
872662c80ffffff,1,1
872662c81ffffff,0,0
872662c8cffffff,0,0
872662c8dffffff,0,0
872662c70ffffff,0,0
872662c76ffffff,0,0
872662c29ffffff,0,0
872662c2dffffff,0,0
872662d53ffffff,0,0
872662d51ffffff,0,0
872662d42ffffff,0,0
872662d40ffffff,0,0
872662d41ffffff,0,0
872662d45ffffff,0,0
872662d6affffff,0,0
872662d68ffffff,0,0
872662d6dffffff,0,0
87266299effffff,0,0
872662998ffffff,0,0
87266299cffffff,0,0
87266299dffffff,0,0
87266298effffff,0,0
87266298cffffff,0,0
8726629abffffff,0,0
872662836ffffff,0,0
8726629a9ffffff,0,0
872660585ffffff,0,0
872660581ffffff,0,0
87266058effffff,0,0
872660588ffffff,0,0
87266058bffffff,0,0
872660416ffffff,0,0
872660412ffffff,0,0
872660413ffffff,0,0
8726604adffffff,0,0
8726604a9ffffff,0,0
8726604f0ffffff,0,0
8726604f3ffffff,0,0
8726604c6ffffff,0,0
8726604c2ffffff,0,0
8726604dcffffff,0,0
8726604c3ffffff,0,0
8726604c1ffffff,0,0
8726604eaffffff,0,0
8726604ebffffff,0,0
8726604e9ffffff,0,0
87266045affffff,0,0
872660458ffffff,0,0
872660459ffffff,0,0
87266045dffffff,0,0
87266044affffff,0,0
872660051ffffff,0,0
872660055ffffff,0,0
872660042ffffff,0,0
872660040ffffff,0,0
872660045ffffff,0,0
87266006effffff,0,0
87266006cffffff,0,0
87266006dffffff,0,0
872660a9effffff,0,0
872660a9cffffff,0,0
872660a83ffffff,0,0
872660a81ffffff,0,0
872660a85ffffff,0,0
872660aa3ffffff,0,0
872660aa2ffffff,0,0
872660aa6ffffff,1,1
872660b99ffffff,0,0
872660b98ffffff,0,0
872660b9cffffff,0,0
872660b82ffffff,0,0
872660b80ffffff,0,0
872660b81ffffff,0,0
872660b8cffffff,0,0
872660b8dffffff,0,0
872660a36ffffff,0,0
872660a32ffffff,0,0
872660a30ffffff,0,0
872660a33ffffff,0,0
872660a06ffffff,0,0
872660a00ffffff,0,0
872660a01ffffff,0,0
872660a2affffff,0,0
872660a2bffffff,0,0
872660a29ffffff,0,0
872660b5affffff,0,0
872660b5bffffff,0,0
872660b59ffffff,0,0
872660a64ffffff,0,0
872660b4bffffff,0,0
872665696ffffff,0,0
872660b49ffffff,0,0
872665694ffffff,0,0
872665695ffffff,0,0
872665686ffffff,0,0
8726656a3ffffff,0,0
8726656a0ffffff,0,0
8726656a1ffffff,0,0
8726656a5ffffff,0,0
872665616ffffff,0,0
872665789ffffff,0,0
872665614ffffff,0,0
872665632ffffff,0,0
872665636ffffff,0,0
8726657a9ffffff,0,0
87266571affffff,0,0
87266571effffff,0,0
872665718ffffff,0,0
872665719ffffff,0,0
87266570affffff,0,0
872665708ffffff,0,0
87266570dffffff,0,0
87266571bffffff,0,0
872665626ffffff,0,0
872665622ffffff,0,0
872665604ffffff,0,0
872665605ffffff,0,0
872665601ffffff,0,0
87266562affffff,0,0
87266560cffffff,0,0
87266562bffffff,0,0
87266560dffffff,0,0
872665672ffffff,0,0
872665654ffffff,0,0
872665655ffffff,0,0
872665651ffffff,0,0
87266565cffffff,0,0
87266565dffffff,0,0
87266564affffff,0,0
872661a26ffffff,0,0
872661babffffff,0,0
872661baaffffff,0,0
872661b81ffffff,0,0
872661b80ffffff,0,0
872661b86ffffff,0,0
872661b95ffffff,0,0
872661b94ffffff,0,0
8726618c9ffffff,0,0
872661b96ffffff,0,0
8726618cbffffff,0,0
872661164ffffff,0,0
872661166ffffff,0,0
8726618d9ffffff,0,0
8726618dbffffff,0,0
8726618daffffff,0,0
87266112dffffff,0,0
87266112cffffff,0,0
872661121ffffff,0,0
872661120ffffff,0,0
872661122ffffff,0,0
872661135ffffff,0,0
872661134ffffff,0,0
872661136ffffff,0,0
872661c6bffffff,0,0
872661c6affffff,0,0
872661c45ffffff,0,0
872661c44ffffff,0,0
872661c71ffffff,0,0
872661c73ffffff,0,0
872661c09ffffff,0,0
872661c0bffffff,0,0
872661c0affffff,0,0
872661c19ffffff,0,0
872661c18ffffff,0,0
872661c1affffff,0,0
872661ca9ffffff,0,0
872661ca8ffffff,0,0
872661caaffffff,0,0
872661c85ffffff,0,0
872661c80ffffff,0,0
872661c82ffffff,0,0
872661c91ffffff,0,0
872661c90ffffff,0,0
872661c92ffffff,0,0
872660261ffffff,0,0
872660263ffffff,0,0
872660244ffffff,0,0
872660271ffffff,0,0
872660246ffffff,0,0
872660273ffffff,0,0
872660254ffffff,0,0
872660256ffffff,0,0
8726602e5ffffff,0,0
8726602e0ffffff,0,0
8726602e6ffffff,0,0
87266021bffffff,0,0
8726602f5ffffff,0,0
8726602f4ffffff,0,0
8726602f0ffffff,1,1
8726602f6ffffff,0,0
8726602e4ffffff,0,0
87266020bffffff,0,0
872660209ffffff,0,0
872660272ffffff,0,0
87266020dffffff,0,0
872660276ffffff,0,0
87266022bffffff,0,0
872660228ffffff,1,1
87266022cffffff,0,0
872660352ffffff,0,0
872660356ffffff,0,0
872660309ffffff,0,0
87266030dffffff,0,0
